freq,unit,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,PC_GNI,ED2,PL	0.8 	0.8 	0.8 	0.7 	0.7 	0.7 	0.7 	0.9 	1.0 
A,PC_GNI,ED2,PT	1.2 	1.3 	1.2 	1.1 	1.1 	1.2 	1.1 	1.1 	1.1 
A,PC_GNI,ED2,RO	0.5 	0.5 	0.6 	0.7 	0.6 	0.6 	0.7 	0.8 	0.8 p
A,PC_GNI,ED2,RS	: 	2.0 	: 	: 	: 	1.8 d	: 	: 	: 
A,PC_GNI,ED2,SE	: 	0.8 	0.8 	0.8 	0.9 	0.9 	0.9 	0.9 	0.9 
A,PC_GNI,ED2,SI	0.9 	0.8 	0.8 	0.8 	0.8 	0.7 	0.8 	0.8 	0.8 
A,PC_GNI,ED2,SK	: 	0.9 	0.9 	0.9 	0.9 	0.9 	0.9 	1.0 	1.1 
A,PC_GNI,ED2,TR	: 	0.9 	0.8 	0.8 d	: 	0.8 	: 	: 	0.8 p
A,PC_GNI,ED2,UK	1.0 	1.1 	1.0 	0.9 b	0.9 	0.9 	0.9 	0.9 	: 
A,PC_GNI,ED3,AT	1.1 	1.1 	1.0 	1.0 	1.0 	1.0 	0.9 	0.8 	0.9 
A,PC_GNI,ED3,BE	1.8 d	1.9 d	1.9 d	1.9 d	1.8 d	1.7 	1.7 	1.7 d	1.8 dp
A,PC_GNI,ED3,BG	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	: 	: 	: 
A,PC_GNI,ED3,CH	: 	: 	0.9 d	0.9 d	0.9 d	0.9 d	0.8 p	: 	0.9 dp
A,PC_GNI,ED3,CY	1.5 	1.5 	1.5 	1.4 	1.4 	1.3 	1.3 	1.2 	1.4 
A,PC_GNI,ED3,CZ	1.1 	1.0 	0.9 	0.9 	0.8 	0.9 	1.0 	1.0 	1.0 
A,PC_GNI,ED3,DE	0.9 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 dp	0.9 dp
A,PC_GNI,ED3,DK	: 	1.6 	1.8 	: 	1.1 	1.1 	1.1 	1.0 	1.1 
A,PC_GNI,ED3,EE	1.0 	0.7 	0.7 	0.7 	0.7 	0.7 	0.8 	0.6 	0.6 
A,PC_GNI,ED3,EL	0.8 	0.8 	0.7 	0.7 	0.7 	0.7 p	0.7 p	0.6 p	: 
A,PC_GNI,ED3,ES	0.8 	0.8 	0.8 d	0.8 d	0.8 d	0.8 d	0.8 d	0.8 d	1.0 d
A,PC_GNI,ED3,EU27_2020	: 	: 	: 	: 	: 	1.0 	1.0 d	1.0 d	1.0 d
A,PC_GNI,ED3,EU28	: 	: 	: 	: 	: 	1.0 	1.0 d	1.0 d	: 
A,PC_GNI,ED3,FI	: d	: d	: 	1.5 d	1.4 d	1.3 d	1.2 d	1.2 d	1.3 d
A,PC_GNI,ED3,FR	1.2 	1.2 	1.2 	1.1 	1.1 	1.1 p	1.1 	1.1 p	1.1 p
A,PC_GNI,ED3,HR	: 	: 	: 	: 	0.9 d	0.9 	0.9 	0.8 	0.9 
A,PC_GNI,ED3,HU	1.0 	: 	1.5 	1.1 	1.1 	1.1 	1.1 	0.8 	0.8 
A,PC_GNI,ED3,IE	1.2 	: 	1.0 	0.8 	0.8 	0.8 	0.7 	0.7 	0.8 
A,PC_GNI,ED3,IS	1.4 	1.2 	1.1 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED3,IT	1.0 	1.1 	1.0 	1.1 	1.1 d	1.2 d	1.4 d	1.1 d	1.2 d
A,PC_GNI,ED3,LT	0.7 	2.1 	0.6 	0.5 	0.5 	0.4 	0.4 	0.4 	0.5 
A,PC_GNI,ED3,LU	1.4 	1.3 	1.3 	1.3 	1.3 	1.3 	1.1 	1.3 	1.3 
A,PC_GNI,ED3,LV	1.3 	0.9 	0.9 	0.9 	0.9 	0.8 	0.8 	0.8 	0.9 
A,PC_GNI,ED3,MT	1.5 	1.5 	1.4 	1.4 	1.4 	1.2 	1.3 	1.2 	1.3 
A,PC_GNI,ED3,NL	1.1 	1.1 	1.0 	1.0 	1.1 	1.0 	1.0 	1.0 	1.1 p
A,PC_GNI,ED3,NO	: d	0.0 d	1.2 	1.3 	1.4 	1.3 	1.3 	1.3 	1.4 
A,PC_GNI,ED3,PL	0.9 	0.9 	0.8 d	0.8 	0.8 	0.7 	0.7 	0.8 	0.9 
A,PC_GNI,ED3,PT	1.1 d	1.1 d	1.0 d	1.0 d	1.0 d	1.1 d	1.0 	1.1 d	1.1 d
A,PC_GNI,ED3,RO	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.7 	0.7 	0.7 p
A,PC_GNI,ED3,RS	: 	1.0 d	: d	: 	: 	0.9 d	: 	: 	: 
A,PC_GNI,ED3,SE	: 	1.3 	1.3 	1.2 	1.2 	1.2 	1.3 	1.2 	1.3 
A,PC_GNI,ED3,SI	: d	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.9 	1.0 
A,PC_GNI,ED3,SK	: 	0.9 	0.9 	0.9 	0.8 	0.8 	0.8 	0.9 	1.0 
A,PC_GNI,ED3,TR	: 	0.8 	0.8 	0.8 d	: 	1.1 	: 	: 	1.0 p
A,PC_GNI,ED3,UK	1.5 	1.4 	1.4 	1.3 b	1.3 	1.2 	1.0 	1.0 	: 
A,PC_GNI,ED34_44,AT	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 
A,PC_GNI,ED34_44,BE	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 p
A,PC_GNI,ED34_44,BG	0.3 	0.4 	0.4 	0.4 	0.3 	0.3 	: 	: 	: 
A,PC_GNI,ED34_44,CH	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 p	0.3 p	: 	0.3 p
A,PC_GNI,ED34_44,CY	1.2 	1.2 	1.1 	1.1 	1.1 	1.0 	1.0 	0.9 	1.0 
A,PC_GNI,ED34_44,CZ	0.3 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 
A,PC_GNI,ED34_44,DE	0.5 	0.5 	0.5 	0.4 	0.4 	0.4 	0.4 	0.4 p	0.5 p
A,PC_GNI,ED34_44,DK	: 	: d	: d	: 	0.7 	0.7 	0.7 	0.6 	0.6 
A,PC_GNI,ED34_44,EE	0.6 	0.4 	0.4 	0.4 	0.4 	0.4 	0.4 	0.3 	0.3 
A,PC_GNI,ED34_44,EL	0.5 	0.4 	0.4 	0.4 	0.4 	0.4 p	0.4 p	0.4 p	: 
A,PC_GNI,ED34_44,ES	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.6 
A,PC_GNI,ED34_44,FI	0.4 	0.4 	: 	0.4 	0.4 	0.4 	0.3 	0.3 	0.4 
A,PC_GNI,ED34_44,FR	0.7 	0.7 	0.7 	0.7 	0.7 	0.7 p	0.7 	0.7 p	0.8 p
A,PC_GNI,ED34_44,HR	: 	: 	: 	: 	: d	0.9 	0.9 	0.8 d	: d
A,PC_GNI,ED34_44,HU	0.7 	: 	1.1 	0.8 	0.7 	0.7 	0.7 	0.4 	0.4 
A,PC_GNI,ED34_44,IE	: d	: 	1.0 	0.8 	: d	: d	: d	: d	: d
A,PC_GNI,ED34_44,IS	0.8 	0.7 	0.7 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED34_44,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED34_44,LT	0.4 	1.3 	0.4 	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 
A,PC_GNI,ED34_44,LU	0.5 	0.5 	0.5 	0.4 	0.4 	0.5 	0.4 	0.4 	0.5 
A,PC_GNI,ED34_44,LV	0.8 	0.5 	0.5 	0.6 	0.5 	0.5 	0.4 	0.5 	0.5 
A,PC_GNI,ED34_44,MT	1.2 	1.2 	1.0 	0.9 	1.1 	1.0 	1.0 	0.9 	1.1 
A,PC_GNI,ED34_44,NL	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 p
A,PC_GNI,ED34_44,NO	: d	: d	0.6 	0.7 	0.7 	0.7 	0.6 	0.6 	0.6 
A,PC_GNI,ED34_44,PL	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 
A,PC_GNI,ED34_44,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED34_44,RO	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.6 	0.7 	0.3 p
A,PC_GNI,ED34_44,RS	: 	0.2 	: 	: 	: 	0.2 d	: 	: 	: 
A,PC_GNI,ED34_44,SE	: 	0.6 	0.5 	0.5 	0.7 	0.7 	0.7 	0.7 	0.7 
A,PC_GNI,ED34_44,SI	0.6 	0.5 	0.4 	: d	: 	: d	0.3 	0.3 	0.3 
A,PC_GNI,ED34_44,SK	: 	0.2 	0.2 	0.3 	0.2 	0.3 	0.3 	0.3 	0.3 
A,PC_GNI,ED34_44,TR	: 	0.3 	0.3 	0.3 d	: 	0.4 	: 	: 	0.4 p
A,PC_GNI,ED34_44,UK	0.9 	1.0 	1.0 	0.8 b	0.7 	0.7 	0.7 	0.7 	: 
A,PC_GNI,ED35_45,AT	0.7 	0.8 	0.7 	0.7 	0.7 	0.6 	0.6 	0.6 	0.6 
A,PC_GNI,ED35_45,BE	1.1 	1.1 	1.1 	1.1 	1.1 	1.0 	1.0 	1.0 	1.1 p
A,PC_GNI,ED35_45,BG	0.4 	0.5 	0.5 	0.4 	0.4 	0.4 	: 	: 	: 
A,PC_GNI,ED35_45,CH	0.5 	0.6 	0.5 	0.5 	0.5 	0.5 p	0.5 p	: 	0.5 p
A,PC_GNI,ED35_45,CY	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 
A,PC_GNI,ED35_45,CZ	0.9 	0.8 	0.7 	0.7 	0.6 	0.6 	0.7 	0.7 	0.8 
A,PC_GNI,ED35_45,DE	0.6 	0.6 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 dp	0.6 dp
A,PC_GNI,ED35_45,DK	: d	: d	: d	: 	0.4 	0.4 	0.4 	0.4 	0.4 
A,PC_GNI,ED35_45,EE	0.7 	0.6 	0.5 	0.5 	0.5 	0.5 	0.4 	0.5 	0.4 
A,PC_GNI,ED35_45,EL	0.4 d	0.3 	0.3 	0.3 d	0.3 	0.3 p	0.3 p	0.3 p	: 
A,PC_GNI,ED35_45,ES	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 
A,PC_GNI,ED35_45,FI	1.3 	1.3 	: 	1.1 	1.0 	0.9 	0.9 	0.9 	0.9 
A,PC_GNI,ED35_45,FR	0.5 	0.5 	0.5 	0.5 	0.4 	0.4 p	0.4 	0.4 p	0.4 p
A,PC_GNI,ED35_45,HR	: 	: 	: 	: 	0.9 d	: d	: d	: z	: d
A,PC_GNI,ED35_45,HU	0.4 	: 	0.6 	0.7 	0.7 	0.7 	0.7 	0.5 	0.6 
A,PC_GNI,ED35_45,IE	: d	: 	0.4 	0.2 	: d	: d	: d	: d	: d
A,PC_GNI,ED35_45,IS	0.6 	0.5 	0.5 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED35_45,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED35_45,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED35_45,LT	0.4 	1.5 	0.4 	0.3 	0.3 	0.2 	0.2 	0.2 	0.3 
A,PC_GNI,ED35_45,LU	0.9 	0.7 	0.9 	0.9 	0.8 	0.8 	0.7 	0.8 	0.8 
A,PC_GNI,ED35_45,LV	0.6 	0.4 	0.4 	0.4 	0.4 	0.4 	0.5 	0.4 	0.5 
A,PC_GNI,ED35_45,MT	0.4 	0.4 	0.4 	0.5 	0.2 	0.2 	0.3 	0.2 	0.3 
A,PC_GNI,ED35_45,NL	0.8 	0.8 	0.8 	0.7 	0.8 	0.7 	0.7 	0.7 	0.7 p
A,PC_GNI,ED35_45,NO	: d	0.0 d	0.7 	0.7 	0.7 	0.7 	0.7 	0.8 	0.8 
A,PC_GNI,ED35_45,PL	0.6 	0.5 	0.5 d	0.5 	0.5 	0.5 	0.5 	0.5 	0.6 
A,PC_GNI,ED35_45,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED35_45,RO	0.0 	0.1 	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.4 p
A,PC_GNI,ED35_45,RS	: 	0.8 	: 	: 	: 	0.7 d	: 	: 	: 
A,PC_GNI,ED35_45,SE	: 	0.8 	0.8 	0.7 	0.5 	0.6 	0.6 	0.6 	0.6 
A,PC_GNI,ED35_45,SI	0.5 	0.6 	0.5 	: d	: 	: d	0.6 	0.6 	0.6 
A,PC_GNI,ED35_45,SK	: 	0.7 	0.7 	0.7 	0.6 	0.6 	0.6 	0.6 	0.7 
A,PC_GNI,ED35_45,TR	: 	0.4 	0.5 	0.5 d	: 	0.7 	: 	: 	0.6 p
A,PC_GNI,ED35_45,UK	0.5 	0.4 	0.5 	0.5 b	0.6 	0.5 	0.3 	0.3 	: 
A,PC_GNI,ED3_4,AT	1.1 	1.1 	1.0 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 
A,PC_GNI,ED3_4,BE	1.8 	1.9 	1.9 	1.9 	1.8 	1.7 	1.7 	1.7 	1.8 p
A,PC_GNI,ED3_4,BG	0.8 	0.9 	0.8 	0.8 	0.7 	0.7 	: 	: 	: 
A,PC_GNI,ED3_4,CH	: 	0.9 	0.9 	0.9 	0.9 	0.9 p	0.8 p	: 	0.9 p
A,PC_GNI,ED3_4,CY	1.5 	1.5 	1.5 	1.4 	1.4 	1.3 	1.3 	1.2 	1.4 
A,PC_GNI,ED3_4,CZ	1.1 	1.0 	0.9 	0.9 	0.8 	0.9 	1.0 	1.0 	1.0 
A,PC_GNI,ED3_4,DE	1.0 	1.0 	1.0 	1.0 	1.0 	1.0 	1.0 	0.9 dp	1.0 dp
A,PC_GNI,ED3_4,DK	: 	1.6 	1.8 	: 	1.1 	1.1 	1.1 	1.0 	1.1 
A,PC_GNI,ED3_4,EE	1.3 	0.9 	0.9 	0.9 	0.8 	0.8 	0.9 	0.7 	0.6 
A,PC_GNI,ED3_4,EL	0.8 d	0.8 	0.8 d	0.7 d	0.7 	0.7 p	0.7 p	0.6 p	: 
A,PC_GNI,ED3_4,ES	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	1.0 
A,PC_GNI,ED3_4,EU27_2020	: 	: 	: 	: 	: 	1.0 	1.1 d	1.0 d	1.1 d
A,PC_GNI,ED3_4,EU28	: 	: 	: 	: 	: 	1.1 	1.0 d	1.0 d	: 
A,PC_GNI,ED3_4,FI	1.7 	1.7 	: 	1.5 	1.4 	1.3 	1.2 	1.2 	1.3 
A,PC_GNI,ED3_4,FR	1.2 	1.2 	1.2 	1.2 	1.2 	1.1 p	1.1 	1.1 p	1.2 p
A,PC_GNI,ED3_4,HR	: 	: 	: 	: 	0.9 d	0.9 	0.9 	0.8 	0.9 
A,PC_GNI,ED3_4,HU	1.1 	: 	1.7 	1.4 	1.4 	1.4 	1.3 	1.0 	1.0 
A,PC_GNI,ED3_4,IE	1.7 	: 	1.4 	1.0 	1.0 	0.9 	0.8 	0.8 	0.9 
A,PC_GNI,ED3_4,IS	1.4 	1.2 	1.2 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED3_4,IT	1.2 	1.2 	1.1 	1.1 	1.1 	1.2 	1.4 	1.1 	1.2 
A,PC_GNI,ED3_4,LT	0.8 	2.8 	0.7 	0.6 	0.6 	0.6 	0.5 	0.5 	0.6 
A,PC_GNI,ED3_4,LU	1.4 	1.3 	1.3 	1.3 	1.3 	1.3 	1.1 	1.3 	1.3 
A,PC_GNI,ED3_4,LV	1.4 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.9 	0.9 
A,PC_GNI,ED3_4,MT	1.5 	1.6 	1.4 	1.4 	1.4 	1.2 	1.3 	1.2 	1.3 
A,PC_GNI,ED3_4,NL	1.1 	1.1 	1.0 	1.0 	1.1 	1.0 	1.0 	1.0 	1.1 p
A,PC_GNI,ED3_4,NO	1.4 	1.4 d	1.3 	1.3 	1.4 	1.4 	1.3 	1.4 	1.5 
A,PC_GNI,ED3_4,PL	0.9 	0.9 	0.9 d	0.8 	0.8 	0.8 	0.7 	0.8 	0.9 
A,PC_GNI,ED3_4,PT	1.1 d	1.1 	1.0 	1.0 	1.0 	1.1 	1.0 	1.1 	1.1 
A,PC_GNI,ED3_4,RO	0.6 	0.6 	0.7 	0.7 	0.6 	0.7 	0.7 	0.8 	0.8 p
A,PC_GNI,ED3_4,RS	: 	1.0 	: 	: 	: 	0.9 d	: 	: 	: 
A,PC_GNI,ED3_4,SE	: 	1.4 	1.3 	1.2 	1.3 	1.2 	1.3 	1.3 	1.3 
A,PC_GNI,ED3_4,SI	1.1 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.9 	1.0 
A,PC_GNI,ED3_4,SK	: 	0.9 	0.9 	1.0 	0.8 	0.9 	0.8 	0.9 	1.0 
A,PC_GNI,ED3_4,TR	: 	0.8 	0.8 	0.8 d	: 	1.1 	: 	: 	1.0 p
A,PC_GNI,ED3_4,UK	1.5 	1.4 	1.4 	1.3 b	1.3 	1.2 	1.0 	1.0 	: 
A,PC_GNI,ED4,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,BE	: d	: d	: d	: d	: d	: d	: d	: d	: dp
A,PC_GNI,ED4,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 
A,PC_GNI,ED4,CH	: 	: 	: d	: d	: d	: d	: d	: 	: dp
A,PC_GNI,ED4,CY	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z	: z	: z
A,PC_GNI,ED4,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,DE	0.2 	0.2 	0.2 	0.2 	0.1 	0.2 	0.2 	0.1 p	0.2 p
A,PC_GNI,ED4,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,PC_GNI,ED4,EE	0.3 	0.2 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GNI,ED4,EL	0.0 d	0.0 	0.0 d	0.0 d	0.0 	0.0 p	0.0 p	0.0 p	: 
A,PC_GNI,ED4,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED4,FI	: 	: d	: 	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED4,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 	0.0 p	0.0 p
A,PC_GNI,ED4,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,PC_GNI,ED4,HU	0.1 	: 	0.3 	0.3 	0.3 	0.3 	0.3 	0.1 	0.1 
A,PC_GNI,ED4,IE	0.5 	: 	0.4 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 
A,PC_GNI,ED4,IS	0.1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED4,IT	0.1 	0.1 	0.1 	0.1 	: d	: d	: d	: d	: d
A,PC_GNI,ED4,LI	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED4,LT	0.2 	0.7 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GNI,ED4,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,LV	0.1 	0.0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
A,PC_GNI,ED4,MT	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GNI,ED4,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,PC_GNI,ED4,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GNI,ED4,RS	: 	: d	: d	: 	: 	0.0 d	: 	: 	: 
A,PC_GNI,ED4,SE	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 
A,PC_GNI,ED4,SI	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,PC_GNI,ED4,SK	: 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GNI,ED4,TR	: z	: z	: z	: z	: z	: z	: 	: 	: p
A,PC_GNI,ED4,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,PC_GNI,ED5-8,AT	1.8 	1.9 	1.8 	1.8 	1.8 	1.7 	1.7 	1.6 	1.8 
A,PC_GNI,ED5-8,BE	1.4 	1.5 	1.5 	1.4 	1.4 	1.5 	1.5 	1.5 	1.6 p
A,PC_GNI,ED5-8,BG	0.7 	0.7 	0.7 	0.7 	0.6 	0.8 	: 	: 	: 
A,PC_GNI,ED5-8,CH	: 	1.3 	1.3 	1.3 	1.3 	1.4 p	1.3 p	: 	1.4 p
A,PC_GNI,ED5-8,CY	1.1 	1.2 	1.1 	1.1 	1.1 	1.2 	1.0 	0.9 	1.0 
A,PC_GNI,ED5-8,CZ	1.1 	1.0 	0.9 	0.8 	0.8 	0.8 	1.0 	1.0 	0.9 
A,PC_GNI,ED5-8,DE	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 	1.2 p	1.3 p
A,PC_GNI,ED5-8,DK	2.2 	2.2 	2.3 	: 	2.6 	2.3 	2.3 	2.2 	2.4 
A,PC_GNI,ED5-8,EE	1.1 	1.4 	1.5 	1.4 	1.4 	1.2 	1.2 	1.1 	1.1 
A,PC_GNI,ED5-8,EL	0.7 d	0.7 d	0.7 d	0.7 d	: 	0.6 p	0.7 p	0.7 p	: 
A,PC_GNI,ED5-8,ES	1.0 	1.0 	1.0 	1.0 	0.9 	0.9 	0.9 	0.9 	1.1 
A,PC_GNI,ED5-8,EU27_2020	: 	: 	: 	: 	: 	1.2 	1.2 d	1.2 d	1.3 d
A,PC_GNI,ED5-8,EU28	: 	: 	: 	: 	: 	1.2 	1.2 d	1.2 d	: 
A,PC_GNI,ED5-8,FI	2.1 	2.1 	: 	1.9 	1.8 	1.7 	1.5 	1.5 	1.6 
A,PC_GNI,ED5-8,FR	1.2 	1.2 d	1.2 	1.2 	1.2 	1.2 p	1.2 	1.2 p	1.3 p
A,PC_GNI,ED5-8,HR	: 	: 	: 	: d	0.8 d	0.9 	0.9 	0.9 	0.9 
A,PC_GNI,ED5-8,HU	0.9 	: 	0.8 	0.7 	0.8 	0.9 	0.8 	0.8 	0.8 
A,PC_GNI,ED5-8,IE	1.6 	: 	1.2 	1.1 	0.9 	1.2 	1.2 	1.1 	1.1 
A,PC_GNI,ED5-8,IS	1.8 	1.5 d	1.5 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED5-8,IT	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	0.8 	0.8 	0.9 
A,PC_GNI,ED5-8,LI	: d	: d	: d	: d	: d	: 	: 	: 	: 
A,PC_GNI,ED5-8,LT	1.4 	4.7 	1.3 	1.2 	0.9 	0.8 	0.8 	0.8 	1.0 
A,PC_GNI,ED5-8,LU	0.7 	: 	0.8 	0.8 	0.7 	0.7 	0.6 	0.7 	0.7 
A,PC_GNI,ED5-8,LV	1.4 	1.0 	1.1 	1.2 	0.8 	0.7 	0.7 	0.8 	0.8 
A,PC_GNI,ED5-8,MT	1.7 	1.8 	1.8 	1.6 	1.5 	1.4 	1.4 	1.4 	1.6 
A,PC_GNI,ED5-8,NL	1.7 	1.8 	1.7 	1.6 	1.8 	1.6 	1.7 	1.6 	1.7 p
A,PC_GNI,ED5-8,NO	: d	1.9 	2.1 	1.9 	2.0 	2.0 	2.0 	2.1 	2.2 
A,PC_GNI,ED5-8,PL	1.2 	1.3 	1.2 	1.3 	1.1 	1.1 	1.1 	1.1 	1.2 
A,PC_GNI,ED5-8,PT	: 	0.9 	0.9 d	0.9 d	0.8 	0.8 	0.8 	0.8 	0.9 
A,PC_GNI,ED5-8,RO	0.8 	0.7 	0.7 	0.7 	0.7 	0.7 	0.8 	0.8 	0.8 p
A,PC_GNI,ED5-8,RS	: 	1.3 	: 	: 	: 	1.2 d	: 	: 	: 
A,PC_GNI,ED5-8,SE	: 	2.0 	1.9 	1.9 	1.8 	1.8 	1.8 	1.7 	1.8 
A,PC_GNI,ED5-8,SI	1.2 	1.1 	1.1 	1.0 	1.0 	1.0 	1.0 	1.0 	1.2 
A,PC_GNI,ED5-8,SK	: 	1.0 	1.0 	1.4 	0.8 	0.8 	0.8 	0.8 	0.9 
A,PC_GNI,ED5-8,TR	: d	1.5 	1.6 	1.5 d	: 	1.6 	: 	: 	1.3 p
A,PC_GNI,ED5-8,UK	1.5 	1.5 	1.4 	1.4 b	1.4 	1.5 	1.5 	1.5 	: 
A,PC_GNI,ED9,AT	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,BE	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 	: 
A,PC_GNI,ED9,BG	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 
A,PC_GNI,ED9,CH	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 	: 
A,PC_GNI,ED9,CY	0.0 	: z	0.0 	0.0 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,CZ	0.2 	0.2 	0.2 	2.2 	2.2 	: 	: 	: 	: 
A,PC_GNI,ED9,DE	0.1 	0.1 	0.1 	0.1 	0.1 	: 	: 	: 	: 
A,PC_GNI,ED9,DK	0.2 	0.2 	0.2 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,EE	0.0 	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,EL	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,ES	0.0 	0.0 	0.0 	0.0 	: z	: 	: 	: 	: 
A,PC_GNI,ED9,FI	0.0 	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,FR	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,HR	: 	0.2 	0.2 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,HU	0.2 	: 	0.3 	0.3 	0.2 	: 	: 	: 	: 
A,PC_GNI,ED9,IE	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,IS	0.4 	0.4 	0.4 	: 	: 	: 	: 	: 	: 
A,PC_GNI,ED9,IT	0.0 	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,LT	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,LU	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,LV	: z	: z	: z	: z	: z	: 	: 	: 	: 
A,PC_GNI,ED9,MT	0.3 	0.3 	0.2 	0.2 	0.2 	: 	: 	: 	: 
A,PC_GNI,ED9,NL	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 
A,PC_GNI,ED9,NO	0.2 	0.2 	0.2 	0.2 	0.2 	: 	: 	: 	: 
